timestamp,Axis,Torque_Nm,Torque_pct_of_rated,status,notes
2025-11-17 09:09:59+00:00,3,3.542,39.35,valid,
2025-11-17 09:09:59+00:00,4,3.431,57.19,valid,
2025-11-17 09:09:59+00:00,5,2.379,59.48,valid,
2025-11-17 09:09:59+00:00,6,1.605,53.49,valid,
2025-11-17 09:10:00+00:00,6,1.913,63.78,valid,
2025-11-17 09:10:00+00:00,5,2.26,56.49,valid,
2025-11-17 09:10:00+00:00,4,3.255,54.25,valid,
2025-11-17 09:10:00+00:00,1,4.103,34.19,valid,
2025-11-17 09:10:00+00:00,2,3.606,36.06,valid,
2025-11-17 09:10:00+00:00,3,5.946,66.07,valid,
2025-11-17 09:10:01+00:00,5,2.144,53.6,valid,
2025-11-17 09:10:01+00:00,6,1.543,51.44,valid,
2025-11-17 09:10:01+00:00,4,3.405,56.75,valid,
2025-11-17 09:10:01+00:00,1,5.524,46.03,valid,
2025-11-17 09:10:01+00:00,2,3.933,39.33,valid,
2025-11-17 09:10:01+00:00,3,3.625,40.28,valid,
2025-11-17 09:10:02+00:00,1,2.986,24.88,valid,
2025-11-17 09:10:02+00:00,2,5.223,52.23,valid,
2025-11-17 09:10:02+00:00,3,4.144,46.05,valid,
2025-11-17 09:10:02+00:00,4,2.717,45.28,valid,
2025-11-17 09:10:02+00:00,5,2.125,53.13,valid,
2025-11-17 09:10:02+00:00,6,1.994,66.46,valid,
2025-11-17 09:10:03+00:00,5,2.565,64.13,valid,
2025-11-17 09:10:03+00:00,6,1.666,55.53,valid,
2025-11-17 09:10:03+00:00,4,3.58,59.67,valid,
2025-11-17 09:10:03+00:00,1,3.918,32.65,valid,
2025-11-17 09:10:03+00:00,2,2.84,28.4,valid,
2025-11-17 09:10:03+00:00,3,4.285,47.61,valid,
2025-11-17 09:10:04.500000+00:00,1,5.418,45.15,valid,
2025-11-17 09:10:04.500000+00:00,2,4.17,41.7,valid,
2025-11-17 09:10:04.500000+00:00,3,4.944,54.93,valid,
2025-11-17 09:10:04.500000+00:00,4,3.275,54.59,valid,
2025-11-17 09:10:04.500000+00:00,5,1.713,42.83,valid,
2025-11-17 09:10:04.500000+00:00,6,3.569,118.95,valid,
2025-11-17 09:10:06+00:00,6,1.87,62.34,valid,
2025-11-17 09:10:06+00:00,5,1.788,44.69,valid,
2025-11-17 09:10:06+00:00,4,2.387,39.79,valid,
2025-11-17 09:10:06+00:00,2,4.711,47.11,valid,
2025-11-17 09:10:06+00:00,1,4.463,49.59,estimated,Imputed via time interpolation
2025-11-17 09:10:06+00:00,3,4.463,49.59,valid,
2025-11-17 09:10:06.500000+00:00,1,4.339,36.16,valid,
2025-11-17 09:10:06.500000+00:00,2,3.509,35.09,valid,
2025-11-17 09:10:06.500000+00:00,3,4.152,46.13,valid,
2025-11-17 09:10:06.500000+00:00,4,3.763,62.71,valid,
2025-11-17 09:10:06.500000+00:00,5,2.422,60.56,valid,
2025-11-17 09:10:06.500000+00:00,6,1.526,50.87,valid,
2025-11-17 09:10:07.500000+00:00,5,2.047,51.18,valid,
2025-11-17 09:10:07.500000+00:00,6,1.499,49.96,valid,
2025-11-17 09:10:07.500000+00:00,4,2.801,46.69,valid,
2025-11-17 09:10:07.500000+00:00,1,4.093,34.11,valid,
2025-11-17 09:10:07.500000+00:00,2,3.356,33.56,valid,
2025-11-17 09:10:07.500000+00:00,3,3.771,41.9,valid,
2025-11-17 09:10:08+00:00,1,4.078,33.98,valid,
2025-11-17 09:10:08+00:00,2,3.552,35.52,valid,
2025-11-17 09:10:08+00:00,3,1.94,21.56,valid,
2025-11-17 09:10:08+00:00,4,3.985,66.42,valid,
2025-11-17 09:10:08+00:00,5,2.548,63.71,valid,
2025-11-17 09:10:08+00:00,6,1.71,56.99,valid,
2025-11-17 09:10:08.500000+00:00,6,2.046,68.19,valid,
2025-11-17 09:10:08.500000+00:00,5,2.25,56.25,valid,
2025-11-17 09:10:08.500000+00:00,4,3.911,65.18,valid,
2025-11-17 09:10:08.500000+00:00,2,3.063,30.63,valid,
2025-11-17 09:10:08.500000+00:00,1,5.271,58.57,estimated,Imputed via time interpolation
2025-11-17 09:10:08.500000+00:00,3,5.271,58.57,valid,
2025-11-17 09:10:09+00:00,1,4.368,36.4,valid,
2025-11-17 09:10:09+00:00,2,2.931,29.31,valid,
2025-11-17 09:10:09+00:00,3,3.754,41.71,valid,
2025-11-17 09:10:09+00:00,4,1.748,58.25,estimated,Imputed via time interpolation
2025-11-17 09:10:09+00:00,5,2.054,51.36,valid,
2025-11-17 09:10:09+00:00,6,1.748,58.25,valid,
2025-11-17 09:10:09.500000+00:00,6,1.492,49.72,valid,
2025-11-17 09:10:09.500000+00:00,5,1.97,49.26,valid,
2025-11-17 09:10:09.500000+00:00,4,2.491,41.52,valid,
2025-11-17 09:10:09.500000+00:00,2,3.935,39.35,valid,
2025-11-17 09:10:09.500000+00:00,1,4.112,34.27,valid,
2025-11-17 09:10:09.500000+00:00,3,4.088,45.42,valid,
2025-11-17 09:10:10+00:00,1,5.138,42.82,valid,
2025-11-17 09:10:10+00:00,2,2.315,23.15,valid,
2025-11-17 09:10:10+00:00,3,4.881,54.23,valid,
2025-11-17 09:10:10+00:00,4,3.665,61.09,valid,
2025-11-17 09:10:10+00:00,5,2.103,52.58,valid,
2025-11-17 09:10:10+00:00,6,1.175,39.17,valid,
2025-11-17 09:10:11+00:00,6,1.96,65.32,valid,
2025-11-17 09:10:11+00:00,5,2.69,67.24,valid,
2025-11-17 09:10:11+00:00,4,2.753,45.88,valid,
2025-11-17 09:10:11+00:00,3,3.323,36.92,valid,
2025-11-17 09:10:11+00:00,1,3.853,32.11,valid,
2025-11-17 09:10:11+00:00,2,3.949,39.49,valid,
2025-11-17 09:10:11.500000+00:00,1,3.312,27.6,valid,
2025-11-17 09:10:11.500000+00:00,2,2.722,27.22,valid,
2025-11-17 09:10:11.500000+00:00,3,3.814,42.38,valid,
2025-11-17 09:10:11.500000+00:00,4,2.897,48.29,valid,
2025-11-17 09:10:11.500000+00:00,5,2.359,58.97,valid,
2025-11-17 09:10:11.500000+00:00,6,1.672,55.72,valid,
2025-11-17 09:10:13.500000+00:00,5,2.141,53.53,valid,
2025-11-17 09:10:13.500000+00:00,6,1.714,57.15,valid,
2025-11-17 09:10:13.500000+00:00,4,2.977,49.62,valid,
2025-11-17 09:10:13.500000+00:00,3,4.637,51.52,valid,
2025-11-17 09:10:13.500000+00:00,2,5.548,55.48,valid,
2025-11-17 09:10:13.500000+00:00,1,4.691,39.09,valid,
2025-11-17 09:10:14+00:00,1,1.471,49.02,estimated,Imputed via time interpolation
2025-11-17 09:10:14+00:00,2,3.498,34.98,valid,
2025-11-17 09:10:14+00:00,3,4.082,45.36,valid,
2025-11-17 09:10:14+00:00,4,3.025,50.41,valid,
2025-11-17 09:10:14+00:00,5,2.04,50.99,valid,
2025-11-17 09:10:14+00:00,6,1.471,49.02,valid,
2025-11-17 09:10:15+00:00,6,1.59,52.99,valid,
2025-11-17 09:10:15+00:00,5,2.591,64.77,valid,
2025-11-17 09:10:15+00:00,4,2.744,45.73,valid,
2025-11-17 09:10:15+00:00,2,4.41,49.0,estimated,Imputed via time interpolation
2025-11-17 09:10:15+00:00,1,4.51,37.58,valid,
2025-11-17 09:10:15+00:00,3,4.41,49.0,valid,
2025-11-17 09:10:17+00:00,1,5.844,48.7,valid,
2025-11-17 09:10:17+00:00,2,2.602,26.02,valid,
2025-11-17 09:10:17+00:00,3,4.363,48.48,valid,
2025-11-17 09:10:17+00:00,4,3.228,53.8,valid,
2025-11-17 09:10:17+00:00,5,1.946,48.64,valid,
2025-11-17 09:10:17+00:00,6,1.902,63.4,valid,
2025-11-17 09:10:19+00:00,5,2.328,58.19,valid,
2025-11-17 09:10:19+00:00,6,1.601,53.37,valid,
2025-11-17 09:10:19+00:00,4,1.803,30.05,valid,
2025-11-17 09:10:19+00:00,3,10.792,119.91,valid,
2025-11-17 09:10:19+00:00,2,2.227,22.27,valid,
2025-11-17 09:10:19+00:00,1,5.429,45.24,valid,
2025-11-17 09:10:19.500000+00:00,1,3.239,26.99,valid,
2025-11-17 09:10:19.500000+00:00,2,3.773,37.73,valid,
2025-11-17 09:10:19.500000+00:00,3,5.035,55.94,valid,
2025-11-17 09:10:19.500000+00:00,4,2.439,40.65,valid,
2025-11-17 09:10:19.500000+00:00,5,3.773,37.73,estimated,Imputed via time interpolation
2025-11-17 09:10:19.500000+00:00,6,1.675,55.83,valid,
2025-11-17 09:10:21+00:00,6,1.474,49.13,valid,
2025-11-17 09:10:21+00:00,5,3.022,75.56,valid,
2025-11-17 09:10:21+00:00,4,3.127,52.11,valid,
2025-11-17 09:10:21+00:00,3,3.2,35.56,valid,
2025-11-17 09:10:21+00:00,2,2.614,26.14,valid,
2025-11-17 09:10:21+00:00,1,5.297,44.14,valid,
2025-11-17 09:10:21.500000+00:00,1,2.858,23.82,valid,
2025-11-17 09:10:21.500000+00:00,2,4.271,42.71,valid,
2025-11-17 09:10:21.500000+00:00,3,4.918,54.64,valid,
2025-11-17 09:10:21.500000+00:00,4,2.701,45.01,valid,
2025-11-17 09:10:21.500000+00:00,5,1.681,42.03,valid,
2025-11-17 09:10:21.500000+00:00,6,1.904,63.47,valid,
2025-11-17 09:10:23+00:00,5,2.116,52.9,valid,
2025-11-17 09:10:23+00:00,4,3.397,56.62,valid,
2025-11-17 09:10:23+00:00,6,2.386,79.53,valid,
2025-11-17 09:10:23+00:00,2,5.423,54.23,valid,
2025-11-17 09:10:23+00:00,1,4.79,39.92,valid,
2025-11-17 09:10:23+00:00,3,4.523,50.26,valid,
2025-11-17 09:10:23.500000+00:00,1,3.817,31.81,valid,
2025-11-17 09:10:23.500000+00:00,2,3.51,35.1,valid,
2025-11-17 09:10:23.500000+00:00,3,5.353,59.48,valid,
2025-11-17 09:10:23.500000+00:00,4,2.293,38.21,valid,
2025-11-17 09:10:23.500000+00:00,5,1.609,40.22,valid,
2025-11-17 09:10:23.500000+00:00,6,1.829,60.96,valid,
2025-11-17 09:10:24+00:00,6,4.199,34.99,estimated,Imputed via time interpolation
2025-11-17 09:10:24+00:00,5,2.22,55.51,valid,
2025-11-17 09:10:24+00:00,4,4.199,34.99,estimated,Imputed via time interpolation
2025-11-17 09:10:24+00:00,3,4.766,52.95,valid,
2025-11-17 09:10:24+00:00,2,3.818,38.18,valid,
2025-11-17 09:10:24+00:00,1,4.199,34.99,valid,
2025-11-17 09:10:26+00:00,1,3.344,27.87,valid,
2025-11-17 09:10:26+00:00,2,3.951,39.51,valid,
2025-11-17 09:10:26+00:00,3,4.664,51.82,valid,
2025-11-17 09:10:26+00:00,4,4.018,66.96,valid,
2025-11-17 09:10:26+00:00,5,2.386,59.64,valid,
2025-11-17 09:10:26+00:00,6,1.197,39.91,valid,
2025-11-17 09:10:27+00:00,5,2.601,65.02,valid,
2025-11-17 09:10:27+00:00,4,3.089,51.48,valid,
2025-11-17 09:10:27+00:00,6,1.894,63.13,valid,
2025-11-17 09:10:27+00:00,2,4.04,40.4,valid,
2025-11-17 09:10:27+00:00,1,4.163,34.69,valid,
2025-11-17 09:10:27+00:00,3,4.724,52.49,valid,
2025-11-17 09:10:29+00:00,1,5.696,47.47,valid,
2025-11-17 09:10:29+00:00,2,3.649,36.49,valid,
2025-11-17 09:10:29+00:00,3,4.153,46.15,valid,
2025-11-17 09:10:29+00:00,4,3.397,56.61,valid,
2025-11-17 09:10:29+00:00,5,2.017,50.42,valid,
2025-11-17 09:10:29+00:00,6,1.61,53.68,valid,
2025-11-17 09:10:31+00:00,5,1.702,42.55,valid,
2025-11-17 09:10:31+00:00,4,2.119,35.32,valid,
2025-11-17 09:10:31+00:00,6,2.247,74.9,valid,
2025-11-17 09:10:31+00:00,2,3.401,34.01,valid,
2025-11-17 09:10:31+00:00,1,3.596,29.97,valid,
2025-11-17 09:10:31+00:00,3,4.426,49.18,valid,
2025-11-17 09:10:31.500000+00:00,5,1.97,49.25,valid,
2025-11-17 09:10:31.500000+00:00,4,3.045,50.75,valid,
2025-11-17 09:10:31.500000+00:00,6,3.504,29.2,estimated,Imputed via time interpolation
2025-11-17 09:10:31.500000+00:00,2,4.16,41.6,valid,
2025-11-17 09:10:31.500000+00:00,1,3.504,29.2,valid,
2025-11-17 09:10:31.500000+00:00,3,2.978,33.09,valid,
2025-11-17 09:10:32+00:00,1,3.973,44.14,estimated,Imputed via time interpolation
2025-11-17 09:10:32+00:00,2,4.946,49.46,valid,
2025-11-17 09:10:32+00:00,3,3.973,44.14,valid,
2025-11-17 09:10:32+00:00,4,3.973,44.14,estimated,Imputed via time interpolation
2025-11-17 09:10:32+00:00,5,2.809,70.23,valid,
2025-11-17 09:10:32+00:00,6,1.981,66.03,valid,
2025-11-17 09:10:34+00:00,5,2.112,52.79,valid,
2025-11-17 09:10:34+00:00,4,2.825,47.09,valid,
2025-11-17 09:10:34+00:00,6,1.908,63.61,valid,
2025-11-17 09:10:34+00:00,2,4.159,41.59,valid,
2025-11-17 09:10:34+00:00,1,4.661,38.84,valid,
2025-11-17 09:10:34+00:00,3,4.518,50.2,valid,
2025-11-17 09:10:34.500000+00:00,1,3.745,31.21,valid,
2025-11-17 09:10:34.500000+00:00,2,3.707,37.07,valid,
2025-11-17 09:10:34.500000+00:00,3,4.05,45.0,valid,
2025-11-17 09:10:34.500000+00:00,4,3.552,59.2,valid,
2025-11-17 09:10:34.500000+00:00,5,1.838,45.94,valid,
2025-11-17 09:10:34.500000+00:00,6,1.982,66.07,valid,
2025-11-17 09:10:35+00:00,6,1.845,61.5,valid,
2025-11-17 09:10:35+00:00,5,2.379,59.48,valid,
2025-11-17 09:10:35+00:00,4,2.188,36.46,valid,
2025-11-17 09:10:35+00:00,3,3.47,38.55,valid,
2025-11-17 09:10:35+00:00,2,4.629,46.29,valid,
2025-11-17 09:10:35+00:00,1,4.96,41.33,valid,
2025-11-17 09:10:35.500000+00:00,1,5.165,43.04,valid,
2025-11-17 09:10:35.500000+00:00,2,3.44,34.4,valid,
2025-11-17 09:10:35.500000+00:00,3,4.597,51.08,valid,
2025-11-17 09:10:35.500000+00:00,4,3.506,58.44,valid,
2025-11-17 09:10:35.500000+00:00,5,2.17,54.24,valid,
2025-11-17 09:10:35.500000+00:00,6,1.9,63.34,valid,
2025-11-17 09:10:37.500000+00:00,6,1.449,48.31,valid,
2025-11-17 09:10:37.500000+00:00,5,2.207,55.18,valid,
2025-11-17 09:10:37.500000+00:00,4,3.779,62.98,valid,
2025-11-17 09:10:37.500000+00:00,3,4.432,49.25,valid,
2025-11-17 09:10:37.500000+00:00,2,3.343,33.43,valid,
2025-11-17 09:10:37.500000+00:00,1,4.567,38.06,valid,
2025-11-17 09:10:39.500000+00:00,1,3.54,29.5,valid,
2025-11-17 09:10:39.500000+00:00,2,2.576,25.76,valid,
2025-11-17 09:10:39.500000+00:00,3,4.979,55.32,valid,
2025-11-17 09:10:39.500000+00:00,4,3.367,56.11,valid,
2025-11-17 09:10:39.500000+00:00,5,2.04,50.99,valid,
2025-11-17 09:10:39.500000+00:00,6,1.46,48.66,valid,
2025-11-17 09:10:40+00:00,6,3.4,28.33,estimated,Imputed via time interpolation
2025-11-17 09:10:40+00:00,5,2.629,65.73,valid,
2025-11-17 09:10:40+00:00,4,3.037,50.61,valid,
2025-11-17 09:10:40+00:00,3,4.129,45.88,valid,
2025-11-17 09:10:40+00:00,2,3.4,28.33,estimated,Imputed via time interpolation
2025-11-17 09:10:40+00:00,1,3.4,28.33,valid,
2025-11-17 09:10:41+00:00,1,2.752,22.93,valid,
2025-11-17 09:10:41+00:00,2,3.074,30.74,valid,
2025-11-17 09:10:41+00:00,3,4.034,44.82,valid,
2025-11-17 09:10:41+00:00,4,2.65,44.17,valid,
2025-11-17 09:10:41+00:00,5,2.106,52.66,valid,
2025-11-17 09:10:41+00:00,6,2.106,52.66,estimated,Imputed via time interpolation
2025-11-17 09:10:41.500000+00:00,5,2.019,50.48,valid,
2025-11-17 09:10:41.500000+00:00,4,3.344,55.74,valid,
2025-11-17 09:10:41.500000+00:00,6,1.902,63.39,valid,
2025-11-17 09:10:41.500000+00:00,2,3.53,35.3,valid,
2025-11-17 09:10:41.500000+00:00,1,5.15,42.92,valid,
2025-11-17 09:10:41.500000+00:00,3,3.778,41.98,valid,
2025-11-17 09:10:42.500000+00:00,1,13.447,112.06,valid,
2025-11-17 09:10:42.500000+00:00,2,4.113,41.13,valid,
2025-11-17 09:10:42.500000+00:00,3,4.055,45.06,valid,
2025-11-17 09:10:42.500000+00:00,4,1.999,33.31,valid,
2025-11-17 09:10:42.500000+00:00,5,2.251,56.28,valid,
2025-11-17 09:10:42.500000+00:00,6,2.331,77.7,valid,
2025-11-17 09:10:43.500000+00:00,6,1.498,49.94,valid,
2025-11-17 09:10:43.500000+00:00,5,2.582,64.54,valid,
2025-11-17 09:10:43.500000+00:00,4,3.15,52.5,valid,
2025-11-17 09:10:43.500000+00:00,3,4.319,47.99,valid,
2025-11-17 09:10:43.500000+00:00,2,3.418,34.18,valid,
2025-11-17 09:10:43.500000+00:00,1,3.854,32.12,valid,
2025-11-17 09:10:45.500000+00:00,1,4.902,40.85,valid,
2025-11-17 09:10:45.500000+00:00,2,2.009,66.98,estimated,Imputed via time interpolation
2025-11-17 09:10:45.500000+00:00,3,3.947,43.86,valid,
2025-11-17 09:10:45.500000+00:00,4,3.163,52.71,valid,
2025-11-17 09:10:45.500000+00:00,5,2.53,63.24,valid,
2025-11-17 09:10:45.500000+00:00,6,2.009,66.98,valid,
2025-11-17 09:10:46.500000+00:00,5,2.224,55.59,valid,
2025-11-17 09:10:46.500000+00:00,4,3.035,50.58,valid,
2025-11-17 09:10:46.500000+00:00,6,1.764,58.8,valid,
2025-11-17 09:10:46.500000+00:00,2,4.656,46.56,valid,
2025-11-17 09:10:46.500000+00:00,1,3.103,25.86,valid,
2025-11-17 09:10:46.500000+00:00,3,3.035,50.58,estimated,Imputed via time interpolation
2025-11-17 09:10:48+00:00,1,5.344,44.53,valid,
2025-11-17 09:10:48+00:00,2,3.933,39.33,valid,
2025-11-17 09:10:48+00:00,3,3.244,36.04,valid,
2025-11-17 09:10:48+00:00,4,2.811,46.85,valid,
2025-11-17 09:10:48+00:00,5,2.257,56.43,valid,
2025-11-17 09:10:48+00:00,6,2.095,69.83,valid,
2025-11-17 09:10:48.500000+00:00,5,2.608,65.2,valid,
2025-11-17 09:10:48.500000+00:00,4,3.127,52.12,valid,
2025-11-17 09:10:48.500000+00:00,6,1.764,58.79,valid,
2025-11-17 09:10:48.500000+00:00,2,3.32,33.2,valid,
2025-11-17 09:10:48.500000+00:00,1,4.778,39.82,valid,
2025-11-17 09:10:48.500000+00:00,3,5.839,64.88,valid,
2025-11-17 09:10:49+00:00,5,2.479,61.98,valid,
2025-11-17 09:10:49+00:00,4,3.508,58.46,valid,
2025-11-17 09:10:49+00:00,6,1.724,57.48,valid,
2025-11-17 09:10:49+00:00,2,4.672,46.72,valid,
2025-11-17 09:10:49+00:00,1,1.724,57.48,estimated,Imputed via time interpolation
2025-11-17 09:10:49+00:00,3,4.928,54.75,valid,
2025-11-17 09:10:49.500000+00:00,1,3.652,30.43,valid,
2025-11-17 09:10:49.500000+00:00,2,4.266,42.66,valid,
2025-11-17 09:10:49.500000+00:00,3,4.722,52.47,valid,
2025-11-17 09:10:49.500000+00:00,4,2.893,48.22,valid,
2025-11-17 09:10:49.500000+00:00,5,2.541,63.52,valid,
2025-11-17 09:10:49.500000+00:00,6,2.149,71.62,valid,
2025-11-17 09:10:50.500000+00:00,5,2.032,50.8,valid,
2025-11-17 09:10:50.500000+00:00,4,3.148,52.46,valid,
2025-11-17 09:10:50.500000+00:00,6,2.125,70.82,valid,
2025-11-17 09:10:50.500000+00:00,2,3.33,33.3,valid,
2025-11-17 09:10:50.500000+00:00,3,3.949,43.88,valid,
2025-11-17 09:10:50.500000+00:00,1,3.32,27.67,valid,
2025-11-17 09:10:51.500000+00:00,1,4.607,38.39,valid,
2025-11-17 09:10:51.500000+00:00,2,4.032,40.32,valid,
2025-11-17 09:10:51.500000+00:00,3,3.016,33.51,valid,
2025-11-17 09:10:51.500000+00:00,4,2.368,39.47,valid,
2025-11-17 09:10:51.500000+00:00,5,2.29,57.25,valid,
2025-11-17 09:10:51.500000+00:00,6,1.288,42.94,valid,
2025-11-17 09:10:52+00:00,4,4.108,68.46,valid,
2025-11-17 09:10:52+00:00,1,5.172,43.1,valid,
2025-11-17 09:10:52+00:00,2,3.873,38.73,valid,
2025-11-17 09:10:52+00:00,3,6.385,70.94,valid,
2025-11-17 09:10:52+00:00,5,2.142,53.55,valid,
2025-11-17 09:10:52+00:00,6,1.774,59.15,valid,
2025-11-17 09:10:53+00:00,6,1.94,64.66,valid,
2025-11-17 09:10:53+00:00,5,2.001,50.02,valid,
2025-11-17 09:10:53+00:00,4,2.143,35.71,valid,
2025-11-17 09:10:53+00:00,1,5.155,42.96,valid,
2025-11-17 09:10:53+00:00,2,5.363,53.63,valid,
2025-11-17 09:10:53+00:00,3,2.871,31.9,valid,
2025-11-17 09:10:55+00:00,5,2.474,61.86,valid,
2025-11-17 09:10:55+00:00,4,1.888,31.47,valid,
2025-11-17 09:10:55+00:00,6,1.601,53.37,valid,
2025-11-17 09:10:55+00:00,2,4.856,48.56,valid,
2025-11-17 09:10:55+00:00,1,4.676,38.97,valid,
2025-11-17 09:10:55+00:00,3,3.186,35.4,valid,
2025-11-17 09:10:56+00:00,6,1.702,56.73,valid,
2025-11-17 09:10:56+00:00,5,1.749,43.73,valid,
2025-11-17 09:10:56+00:00,4,2.941,49.02,valid,
2025-11-17 09:10:56+00:00,1,2.262,18.85,valid,
2025-11-17 09:10:56+00:00,2,4.116,41.16,valid,
2025-11-17 09:10:56+00:00,3,9.327,103.63,valid,
2025-11-17 09:10:56.500000+00:00,1,4.66,38.83,valid,
2025-11-17 09:10:56.500000+00:00,2,4.544,45.44,valid,
2025-11-17 09:10:56.500000+00:00,3,4.158,46.2,valid,
2025-11-17 09:10:56.500000+00:00,4,2.861,47.69,valid,
2025-11-17 09:10:56.500000+00:00,5,2.162,54.04,valid,
2025-11-17 09:10:56.500000+00:00,6,1.978,65.92,valid,
2025-11-17 09:10:58.500000+00:00,6,1.879,62.63,valid,
2025-11-17 09:10:58.500000+00:00,5,2.012,50.31,valid,
2025-11-17 09:10:58.500000+00:00,4,2.293,38.21,valid,
2025-11-17 09:10:58.500000+00:00,2,10.372,103.72,valid,
2025-11-17 09:10:58.500000+00:00,1,4.232,35.27,valid,
2025-11-17 09:10:58.500000+00:00,3,5.079,56.43,valid,
2025-11-17 09:10:59+00:00,1,5.402,45.02,valid,
2025-11-17 09:10:59+00:00,2,3.641,36.41,valid,
2025-11-17 09:10:59+00:00,3,3.551,39.46,valid,
2025-11-17 09:10:59+00:00,4,3.641,36.41,estimated,Imputed via time interpolation
2025-11-17 09:10:59+00:00,5,2.233,55.83,valid,
2025-11-17 09:10:59+00:00,6,2.29,76.34,valid,
2025-11-17 09:11:00.500000+00:00,4,2.995,49.91,valid,
2025-11-17 09:11:00.500000+00:00,5,1.94,48.5,valid,
2025-11-17 09:11:00.500000+00:00,6,1.998,66.59,valid,
2025-11-17 09:11:00.500000+00:00,3,4.282,47.58,valid,
2025-11-17 09:11:00.500000+00:00,1,4.466,37.22,valid,
2025-11-17 09:11:00.500000+00:00,2,3.982,39.82,valid,
2025-11-17 09:11:01.500000+00:00,1,4.417,36.81,valid,
2025-11-17 09:11:01.500000+00:00,2,4.014,40.14,valid,
2025-11-17 09:11:01.500000+00:00,3,3.348,37.2,valid,
2025-11-17 09:11:01.500000+00:00,4,3.626,60.43,valid,
2025-11-17 09:11:01.500000+00:00,5,2.413,60.32,valid,
2025-11-17 09:11:01.500000+00:00,6,1.667,55.58,valid,
2025-11-17 09:11:02+00:00,6,1.913,63.77,valid,
2025-11-17 09:11:02+00:00,5,1.633,40.83,valid,
2025-11-17 09:11:02+00:00,4,2.635,43.92,valid,
2025-11-17 09:11:02+00:00,3,3.487,38.74,valid,
2025-11-17 09:11:02+00:00,2,3.602,36.02,valid,
2025-11-17 09:11:02+00:00,1,5.161,43.01,valid,
2025-11-17 09:11:03+00:00,1,14.028,116.9,valid,
2025-11-17 09:11:03+00:00,2,3.017,30.17,valid,
2025-11-17 09:11:03+00:00,3,4.038,44.87,valid,
2025-11-17 09:11:03+00:00,4,3.017,30.17,estimated,Imputed via time interpolation
2025-11-17 09:11:03+00:00,5,1.969,49.22,valid,
2025-11-17 09:11:03+00:00,6,1.725,57.5,valid,
2025-11-17 09:11:04+00:00,5,2.077,51.92,valid,
2025-11-17 09:11:04+00:00,4,3.388,37.64,estimated,Imputed via time interpolation
2025-11-17 09:11:04+00:00,6,1.869,62.31,valid,
2025-11-17 09:11:04+00:00,2,3.153,31.53,valid,
2025-11-17 09:11:04+00:00,1,3.186,26.55,valid,
2025-11-17 09:11:04+00:00,3,3.388,37.64,valid,
2025-11-17 09:11:05+00:00,1,3.344,27.87,valid,
2025-11-17 09:11:05+00:00,2,1.82,60.68,estimated,Imputed via time interpolation
2025-11-17 09:11:05+00:00,3,4.399,48.88,valid,
2025-11-17 09:11:05+00:00,4,2.776,46.26,valid,
2025-11-17 09:11:05+00:00,5,1.942,48.56,valid,
2025-11-17 09:11:05+00:00,6,1.82,60.68,valid,
2025-11-17 09:11:05.500000+00:00,5,4.176,41.76,estimated,Imputed via time interpolation
2025-11-17 09:11:05.500000+00:00,4,3.033,50.55,valid,
2025-11-17 09:11:05.500000+00:00,6,1.586,52.87,valid,
2025-11-17 09:11:05.500000+00:00,2,4.176,41.76,valid,
2025-11-17 09:11:05.500000+00:00,1,4.006,33.38,valid,
2025-11-17 09:11:05.500000+00:00,3,5.18,57.56,valid,
2025-11-17 09:11:06+00:00,5,2.356,58.9,valid,
2025-11-17 09:11:06+00:00,4,1.928,32.13,valid,
2025-11-17 09:11:06+00:00,6,1.592,53.06,valid,
2025-11-17 09:11:06+00:00,2,2.83,28.3,valid,
2025-11-17 09:11:06+00:00,1,3.382,28.18,valid,
2025-11-17 09:11:06+00:00,3,4.721,52.46,valid,
2025-11-17 09:11:06.500000+00:00,1,3.708,30.9,valid,
2025-11-17 09:11:06.500000+00:00,2,3.282,32.82,valid,
2025-11-17 09:11:06.500000+00:00,3,5.091,56.57,valid,
2025-11-17 09:11:06.500000+00:00,4,3.008,50.13,valid,
2025-11-17 09:11:06.500000+00:00,5,2.453,61.32,valid,
2025-11-17 09:11:06.500000+00:00,6,2.112,70.4,valid,
2025-11-17 09:11:07.500000+00:00,5,2.039,50.97,valid,
2025-11-17 09:11:07.500000+00:00,4,2.644,44.06,valid,
2025-11-17 09:11:07.500000+00:00,6,1.777,59.24,valid,
2025-11-17 09:11:07.500000+00:00,2,3.044,30.44,valid,
2025-11-17 09:11:07.500000+00:00,3,3.891,43.23,valid,
2025-11-17 09:11:07.500000+00:00,1,4.357,36.31,valid,
2025-11-17 09:11:09+00:00,1,4.072,33.93,valid,
2025-11-17 09:11:09+00:00,2,4.33,43.3,valid,
2025-11-17 09:11:09+00:00,3,4.451,49.46,valid,
2025-11-17 09:11:09+00:00,4,2.936,48.93,valid,
2025-11-17 09:11:09+00:00,5,2.329,58.23,valid,
2025-11-17 09:11:09+00:00,6,2.329,58.23,estimated,Imputed via time interpolation
2025-11-17 09:11:10.500000+00:00,1,5.462,45.52,valid,
2025-11-17 09:11:10.500000+00:00,2,3.548,35.48,valid,
2025-11-17 09:11:10.500000+00:00,3,4.912,54.58,valid,
2025-11-17 09:11:10.500000+00:00,4,2.291,38.19,valid,
2025-11-17 09:11:10.500000+00:00,5,2.078,51.96,valid,
