Timestamp,Axis,Torque_Nm,Torque_pct_of_rated
2025-11-17 09:10:03.000,6,1.666,55.53
2025-11-17 09:10:04.500,1,5.418,45.15
2025-11-17 09:10:04.500,2,4.17,41.7
2025-11-17 09:10:04.500,3,4.944,54.93
2025-11-17 09:10:04.500,4,3.275,54.59
2025-11-17 09:10:04.500,5,1.713,42.83
2025-11-17 09:10:04.500,6,3.569,118.95
2025-11-17 09:10:06.000,1,,
2025-11-17 09:10:06.000,2,4.711,47.11
2025-11-17 09:10:06.000,3,4.463,49.59
2025-11-17 09:10:06.000,4,2.387,39.79
2025-11-17 09:10:06.000,5,1.788,44.69
2025-11-17 09:10:06.000,6,1.87,62.34
2025-11-17 09:10:06.500,1,4.339,36.16
2025-11-17 09:10:06.500,2,3.509,35.09
2025-11-17 09:10:06.500,3,4.152,46.13
2025-11-17 09:10:06.500,4,3.763,62.71
2025-11-17 09:10:06.500,5,2.422,60.56
2025-11-17 09:10:06.500,6,1.526,50.87
2025-11-17 09:10:07.500,1,4.093,34.11
2025-11-17 09:10:07.500,2,3.356,33.56
2025-11-17 09:10:07.500,3,3.771,41.9
2025-11-17 09:10:07.500,4,2.801,46.69
2025-11-17 09:10:07.500,5,2.047,51.18
2025-11-17 09:10:07.500,6,1.499,49.96
2025-11-17 09:10:08.000,1,4.078,33.98
2025-11-17 09:10:08.000,2,3.552,35.52
2025-11-17 09:10:08.000,3,1.94,21.56
2025-11-17 09:10:08.000,4,3.985,66.42
2025-11-17 09:10:08.000,5,2.548,63.71
2025-11-17 09:10:08.000,6,1.71,56.99
2025-11-17 09:10:08.500,1,,
2025-11-17 09:10:08.500,2,3.063,30.63
2025-11-17 09:10:08.500,3,5.271,58.57
2025-11-17 09:10:08.500,4,3.911,65.18
2025-11-17 09:10:08.500,5,2.25,56.25
2025-11-17 09:10:08.500,6,2.046,68.19
2025-11-17 09:10:09.000,1,4.368,36.4
2025-11-17 09:10:09.000,2,2.931,29.31
2025-11-17 09:10:09.000,3,3.754,41.71
2025-11-17 09:10:09.000,4,,
2025-11-17 09:10:09.000,5,2.054,51.36
2025-11-17 09:10:09.000,6,1.748,58.25
2025-11-17 09:10:09.500,1,4.112,34.27
2025-11-17 09:10:09.500,2,3.935,39.35
2025-11-17 09:10:09.500,3,4.088,45.42
2025-11-17 09:10:09.500,4,2.491,41.52
2025-11-17 09:10:09.500,5,1.97,49.26
2025-11-17 09:10:09.500,6,1.492,49.72
2025-11-17 09:10:10.000,1,5.138,42.82
2025-11-17 09:10:10.000,2,2.315,23.15
2025-11-17 09:10:10.000,3,4.881,54.23
2025-11-17 09:10:10.000,4,3.665,61.09
2025-11-17 09:10:10.000,5,2.103,52.58
2025-11-17 09:10:10.000,6,1.175,39.17
2025-11-17 09:10:11.000,1,3.853,32.11
2025-11-17 09:10:11.000,2,3.949,39.49
2025-11-17 09:10:11.000,3,3.323,36.92
2025-11-17 09:10:11.000,4,2.753,45.88
2025-11-17 09:10:11.000,5,2.69,67.24
2025-11-17 09:10:11.000,6,1.96,65.32
2025-11-17 09:10:11.500,1,3.312,27.6
2025-11-17 09:10:11.500,2,2.722,27.22
2025-11-17 09:10:11.500,3,3.814,42.38
2025-11-17 09:10:11.500,4,2.897,48.29
2025-11-17 09:10:11.500,5,2.359,58.97
2025-11-17 09:10:11.500,6,1.672,55.72
2025-11-17 09:10:13.500,1,4.691,39.09
2025-11-17 09:10:13.500,2,5.548,55.48
2025-11-17 09:10:13.500,3,4.637,51.52
2025-11-17 09:10:13.500,4,2.977,49.62
2025-11-17 09:10:13.500,5,2.141,53.53
2025-11-17 09:10:13.500,6,1.714,57.15
2025-11-17 09:10:14.000,1,,
2025-11-17 09:10:14.000,2,3.498,34.98
2025-11-17 09:10:14.000,3,4.082,45.36
2025-11-17 09:10:14.000,4,3.025,50.41
2025-11-17 09:10:14.000,5,2.04,50.99
2025-11-17 09:10:14.000,6,1.471,49.02
2025-11-17 09:10:15.000,1,4.51,37.58
2025-11-17 09:10:15.000,2,,
2025-11-17 09:10:15.000,3,4.41,49.0
2025-11-17 09:10:15.000,4,2.744,45.73
2025-11-17 09:10:15.000,5,2.591,64.77
2025-11-17 09:10:15.000,6,1.59,52.99
2025-11-17 09:10:17.000,1,5.844,48.7
2025-11-17 09:10:17.000,2,2.602,26.02
2025-11-17 09:10:17.000,3,4.363,48.48
2025-11-17 09:10:17.000,4,3.228,53.8
2025-11-17 09:10:17.000,5,1.946,48.64
2025-11-17 09:10:17.000,6,1.902,63.4
2025-11-17 09:10:19.000,1,5.429,45.24
2025-11-17 09:10:19.000,2,2.227,22.27
2025-11-17 09:10:19.000,3,10.792,119.91
2025-11-17 09:10:19.000,4,1.803,30.05
2025-11-17 09:10:19.000,5,2.328,58.19
2025-11-17 09:10:19.000,6,1.601,53.37
2025-11-17 09:10:19.500,1,3.239,26.99
2025-11-17 09:10:19.500,2,3.773,37.73
2025-11-17 09:10:19.500,3,5.035,55.94
2025-11-17 09:10:19.500,4,2.439,40.65
2025-11-17 09:10:19.500,5,,
2025-11-17 09:10:19.500,6,1.675,55.83
2025-11-17 09:10:21.000,1,5.297,44.14
2025-11-17 09:10:21.000,2,2.614,26.14
2025-11-17 09:10:21.000,3,3.2,35.56
2025-11-17 09:10:21.000,4,3.127,52.11
2025-11-17 09:10:21.000,5,3.022,75.56
2025-11-17 09:10:21.000,6,1.474,49.13
2025-11-17 09:10:21.500,1,2.858,23.82
2025-11-17 09:10:21.500,2,4.271,42.71
2025-11-17 09:10:21.500,3,4.918,54.64
2025-11-17 09:10:21.500,4,2.701,45.01
2025-11-17 09:10:21.500,5,1.681,42.03
2025-11-17 09:10:21.500,6,1.904,63.47
2025-11-17 09:10:23.000,1,4.79,39.92
2025-11-17 09:10:23.000,2,5.423,54.23
2025-11-17 09:10:23.000,3,4.523,50.26
2025-11-17 09:10:23.000,4,3.397,56.62
2025-11-17 09:10:23.000,5,2.116,52.9
2025-11-17 09:10:23.000,6,2.386,79.53
2025-11-17 09:10:23.500,1,3.817,31.81
2025-11-17 09:10:23.500,2,3.51,35.1
2025-11-17 09:10:23.500,3,5.353,59.48
2025-11-17 09:10:23.500,4,2.293,38.21
2025-11-17 09:10:23.500,5,1.609,40.22
2025-11-17 09:10:23.500,6,1.829,60.96
2025-11-17 09:10:24.000,1,4.199,34.99
2025-11-17 09:10:24.000,2,3.818,38.18
2025-11-17 09:10:24.000,3,4.766,52.95
2025-11-17 09:10:24.000,4,,
2025-11-17 09:10:24.000,5,2.22,55.51
2025-11-17 09:10:24.000,6,,
2025-11-17 09:10:26.000,1,3.344,27.87
2025-11-17 09:10:26.000,2,3.951,39.51
2025-11-17 09:10:26.000,3,4.664,51.82
2025-11-17 09:10:26.000,4,4.018,66.96
2025-11-17 09:10:26.000,5,2.386,59.64
2025-11-17 09:10:26.000,6,1.197,39.91
2025-11-17 09:10:27.000,1,4.163,34.69
2025-11-17 09:10:27.000,2,4.04,40.4
2025-11-17 09:10:27.000,3,4.724,52.49
2025-11-17 09:10:27.000,4,3.089,51.48
2025-11-17 09:10:27.000,5,2.601,65.02
2025-11-17 09:10:27.000,6,1.894,63.13
2025-11-17 09:10:29.000,1,5.696,47.47
2025-11-17 09:10:29.000,2,3.649,36.49
2025-11-17 09:10:29.000,3,4.153,46.15
2025-11-17 09:10:29.000,4,3.397,56.61
2025-11-17 09:10:29.000,5,2.017,50.42
2025-11-17 09:10:29.000,6,1.61,53.68
2025-11-17 09:10:31.000,1,3.596,29.97
2025-11-17 09:10:31.000,2,3.401,34.01
2025-11-17 09:10:31.000,3,4.426,49.18
2025-11-17 09:10:31.000,4,2.119,35.32
2025-11-17 09:10:31.000,5,1.702,42.55
2025-11-17 09:10:31.000,6,2.247,74.9
2025-11-17 09:10:31.500,1,3.504,29.2
2025-11-17 09:10:31.500,2,4.16,41.6
2025-11-17 09:10:31.500,3,2.978,33.09
2025-11-17 09:10:31.500,4,3.045,50.75
2025-11-17 09:10:31.500,5,1.97,49.25
2025-11-17 09:10:31.500,6,,
2025-11-17 09:10:32.000,1,,
2025-11-17 09:10:32.000,2,4.946,49.46
2025-11-17 09:10:32.000,3,3.973,44.14
2025-11-17 09:10:32.000,4,,
2025-11-17 09:10:32.000,5,2.809,70.23
2025-11-17 09:10:32.000,6,1.981,66.03
2025-11-17 09:10:34.000,1,4.661,38.84
2025-11-17 09:10:34.000,2,4.159,41.59
2025-11-17 09:10:34.000,3,4.518,50.2
2025-11-17 09:10:34.000,4,2.825,47.09
2025-11-17 09:10:34.000,5,2.112,52.79
2025-11-17 09:10:34.000,6,1.908,63.61
2025-11-17 09:10:34.500,1,3.745,31.21
2025-11-17 09:10:34.500,2,3.707,37.07
2025-11-17 09:10:34.500,3,4.05,45.0
2025-11-17 09:10:34.500,4,3.552,59.2
2025-11-17 09:10:34.500,5,1.838,45.94
2025-11-17 09:10:34.500,6,1.982,66.07
2025-11-17 09:10:35.000,1,4.96,41.33
2025-11-17 09:10:35.000,2,4.629,46.29
2025-11-17 09:10:35.000,3,3.47,38.55
2025-11-17 09:10:35.000,4,2.188,36.46
2025-11-17 09:10:35.000,5,2.379,59.48
2025-11-17 09:10:35.000,6,1.845,61.5
2025-11-17 09:10:35.500,1,5.165,43.04
2025-11-17 09:10:35.500,2,3.44,34.4
2025-11-17 09:10:35.500,3,4.597,51.08
2025-11-17 09:10:35.500,4,3.506,58.44
2025-11-17 09:10:35.500,5,2.17,54.24
2025-11-17 09:10:35.500,6,1.9,63.34
2025-11-17 09:10:37.500,1,4.567,38.06
2025-11-17 09:10:37.500,2,3.343,33.43
2025-11-17 09:10:37.500,3,4.432,49.25
2025-11-17 09:10:37.500,4,3.779,62.98
2025-11-17 09:10:37.500,5,2.207,55.18
2025-11-17 09:10:37.500,6,1.449,48.31
2025-11-17 09:10:39.500,1,3.54,29.5
2025-11-17 09:10:39.500,2,2.576,25.76
2025-11-17 09:10:39.500,3,4.979,55.32
2025-11-17 09:10:39.500,4,3.367,56.11
2025-11-17 09:10:39.500,5,2.04,50.99
2025-11-17 09:10:39.500,6,1.46,48.66
2025-11-17 09:10:40.000,1,3.4,28.33
2025-11-17 09:10:40.000,2,,
2025-11-17 09:10:40.000,3,4.129,45.88
2025-11-17 09:10:40.000,4,3.037,50.61
2025-11-17 09:10:40.000,5,2.629,65.73
2025-11-17 09:10:40.000,6,,
2025-11-17 09:10:41.000,1,2.752,22.93
2025-11-17 09:10:41.000,2,3.074,30.74
2025-11-17 09:10:41.000,3,4.034,44.82
2025-11-17 09:10:41.000,4,2.65,44.17
2025-11-17 09:10:41.000,5,2.106,52.66
2025-11-17 09:10:41.000,6,,
2025-11-17 09:10:41.500,1,5.15,42.92
2025-11-17 09:10:41.500,2,3.53,35.3
2025-11-17 09:10:41.500,3,3.778,41.98
2025-11-17 09:10:41.500,4,3.344,55.74
2025-11-17 09:10:41.500,5,2.019,50.48
2025-11-17 09:10:41.500,6,1.902,63.39
2025-11-17 09:10:42.500,1,13.447,112.06
2025-11-17 09:10:42.500,2,4.113,41.13
2025-11-17 09:10:42.500,3,4.055,45.06
2025-11-17 09:10:42.500,4,1.999,33.31
2025-11-17 09:10:42.500,5,2.251,56.28
2025-11-17 09:10:42.500,6,2.331,77.7
2025-11-17 09:10:43.500,1,3.854,32.12
2025-11-17 09:10:43.500,2,3.418,34.18
2025-11-17 09:10:43.500,3,4.319,47.99
2025-11-17 09:10:43.500,4,3.15,52.5
2025-11-17 09:10:43.500,5,2.582,64.54
2025-11-17 09:10:43.500,6,1.498,49.94
2025-11-17 09:10:45.500,1,4.902,40.85
2025-11-17 09:10:45.500,2,,
2025-11-17 09:10:45.500,3,3.947,43.86
2025-11-17 09:10:45.500,4,3.163,52.71
2025-11-17 09:10:45.500,5,2.53,63.24
2025-11-17 09:10:45.500,6,2.009,66.98
2025-11-17 09:10:46.500,1,3.103,25.86
2025-11-17 09:10:46.500,2,4.656,46.56
2025-11-17 09:10:46.500,3,,
2025-11-17 09:10:46.500,4,3.035,50.58
2025-11-17 09:10:46.500,5,2.224,55.59
2025-11-17 09:10:46.500,6,1.764,58.8
2025-11-17 09:10:48.000,1,5.344,44.53
2025-11-17 09:10:48.000,2,3.933,39.33
2025-11-17 09:10:48.000,3,3.244,36.04
2025-11-17 09:10:48.000,4,2.811,46.85
2025-11-17 09:10:48.000,5,2.257,56.43
2025-11-17 09:10:48.000,6,2.095,69.83
2025-11-17 09:10:48.500,1,4.778,39.82
2025-11-17 09:10:48.500,2,3.32,33.2
2025-11-17 09:10:48.500,3,5.839,64.88
2025-11-17 09:10:48.500,4,3.127,52.12
2025-11-17 09:10:48.500,5,2.608,65.2
2025-11-17 09:10:48.500,6,1.764,58.79
2025-11-17 09:10:49.000,1,,
2025-11-17 09:10:49.000,2,4.672,46.72
2025-11-17 09:10:49.000,3,4.928,54.75
2025-11-17 09:10:49.000,4,3.508,58.46
2025-11-17 09:10:49.000,5,2.479,61.98
2025-11-17 09:10:49.000,6,1.724,57.48
2025-11-17 09:10:49.500,1,3.652,30.43
2025-11-17 09:10:49.500,2,4.266,42.66
2025-11-17 09:10:49.500,3,4.722,52.47
2025-11-17 09:10:49.500,4,2.893,48.22
2025-11-17 09:10:49.500,5,2.541,63.52
2025-11-17 09:10:49.500,6,2.149,71.62
2025-11-17 09:10:50.500,1,3.32,27.67
2025-11-17 09:10:50.500,2,3.33,33.3
2025-11-17 09:10:50.500,3,3.949,43.88
2025-11-17 09:10:50.500,4,3.148,52.46
2025-11-17 09:10:50.500,5,2.032,50.8
2025-11-17 09:10:50.500,6,2.125,70.82
2025-11-17 09:10:51.500,1,4.607,38.39
2025-11-17 09:10:51.500,2,4.032,40.32
2025-11-17 09:10:51.500,3,3.016,33.51
2025-11-17 09:10:51.500,4,2.368,39.47
2025-11-17 09:10:51.500,5,2.29,57.25
2025-11-17 09:10:51.500,6,1.288,42.94
2025-11-17 09:10:52.000,1,5.172,43.1
2025-11-17 09:10:52.000,2,3.873,38.73
2025-11-17 09:10:52.000,3,6.385,70.94
2025-11-17 09:10:52.000,4,4.108,68.46
2025-11-17 09:10:52.000,5,2.142,53.55
2025-11-17 09:10:52.000,6,1.774,59.15
2025-11-17 09:10:53.000,1,5.155,42.96
2025-11-17 09:10:53.000,2,5.363,53.63
2025-11-17 09:10:53.000,3,2.871,31.9
2025-11-17 09:10:53.000,4,2.143,35.71
2025-11-17 09:10:53.000,5,2.001,50.02
2025-11-17 09:10:53.000,6,1.94,64.66
2025-11-17 09:10:55.000,1,4.676,38.97
2025-11-17 09:10:55.000,2,4.856,48.56
2025-11-17 09:10:55.000,3,3.186,35.4
2025-11-17 09:10:55.000,4,1.888,31.47
2025-11-17 09:10:55.000,5,2.474,61.86
2025-11-17 09:10:55.000,6,1.601,53.37
2025-11-17 09:10:56.000,1,2.262,18.85
2025-11-17 09:10:56.000,2,4.116,41.16
2025-11-17 09:10:56.000,3,9.327,103.63
2025-11-17 09:10:56.000,4,2.941,49.02
2025-11-17 09:10:56.000,5,1.749,43.73
2025-11-17 09:10:56.000,6,1.702,56.73
2025-11-17 09:10:56.500,1,4.66,38.83
2025-11-17 09:10:56.500,2,4.544,45.44
2025-11-17 09:10:56.500,3,4.158,46.2
2025-11-17 09:10:56.500,4,2.861,47.69
2025-11-17 09:10:56.500,5,2.162,54.04
2025-11-17 09:10:56.500,6,1.978,65.92
2025-11-17 09:10:58.500,1,4.232,35.27
2025-11-17 09:10:58.500,2,10.372,103.72
2025-11-17 09:10:58.500,3,5.079,56.43
2025-11-17 09:10:58.500,4,2.293,38.21
2025-11-17 09:10:58.500,5,2.012,50.31
2025-11-17 09:10:58.500,6,1.879,62.63
2025-11-17 09:10:59.000,1,5.402,45.02
2025-11-17 09:10:59.000,2,3.641,36.41
2025-11-17 09:10:59.000,3,3.551,39.46
2025-11-17 09:10:59.000,4,,
2025-11-17 09:10:59.000,5,2.233,55.83
2025-11-17 09:10:59.000,6,2.29,76.34
2025-11-17 09:11:00.500,1,4.466,37.22
2025-11-17 09:11:00.500,2,3.982,39.82
2025-11-17 09:11:00.500,3,4.282,47.58
2025-11-17 09:11:00.500,4,2.995,49.91
2025-11-17 09:11:00.500,5,1.94,48.5
2025-11-17 09:11:00.500,6,1.998,66.59
2025-11-17 09:11:01.500,1,4.417,36.81
2025-11-17 09:11:01.500,2,4.014,40.14
2025-11-17 09:11:01.500,3,3.348,37.2
2025-11-17 09:11:01.500,4,3.626,60.43
2025-11-17 09:11:01.500,5,2.413,60.32
2025-11-17 09:11:01.500,6,1.667,55.58
2025-11-17 09:11:02.000,1,5.161,43.01
2025-11-17 09:11:02.000,2,3.602,36.02
2025-11-17 09:11:02.000,3,3.487,38.74
2025-11-17 09:11:02.000,4,2.635,43.92
2025-11-17 09:11:02.000,5,1.633,40.83
2025-11-17 09:11:02.000,6,1.913,63.77
2025-11-17 09:11:03.000,1,14.028,116.9
2025-11-17 09:11:03.000,2,3.017,30.17
2025-11-17 09:11:03.000,3,4.038,44.87
2025-11-17 09:11:03.000,4,,
2025-11-17 09:11:03.000,5,1.969,49.22
2025-11-17 09:11:03.000,6,1.725,57.5
2025-11-17 09:11:04.000,1,3.186,26.55
2025-11-17 09:11:04.000,2,3.153,31.53
2025-11-17 09:11:04.000,3,3.388,37.64
2025-11-17 09:11:04.000,4,,
2025-11-17 09:11:04.000,5,2.077,51.92
2025-11-17 09:11:04.000,6,1.869,62.31
2025-11-17 09:11:05.000,1,3.344,27.87
2025-11-17 09:11:05.000,2,,
2025-11-17 09:11:05.000,3,4.399,48.88
2025-11-17 09:11:05.000,4,2.776,46.26
2025-11-17 09:11:05.000,5,1.942,48.56
2025-11-17 09:11:05.000,6,1.82,60.68
2025-11-17 09:11:05.500,1,4.006,33.38
2025-11-17 09:11:05.500,2,4.176,41.76
2025-11-17 09:11:05.500,3,5.18,57.56
2025-11-17 09:11:05.500,4,3.033,50.55
2025-11-17 09:11:05.500,5,,
2025-11-17 09:11:05.500,6,1.586,52.87
2025-11-17 09:11:06.000,1,3.382,28.18
2025-11-17 09:11:06.000,2,2.83,28.3
2025-11-17 09:11:06.000,3,4.721,52.46
2025-11-17 09:11:06.000,4,1.928,32.13
2025-11-17 09:11:06.000,5,2.356,58.9
2025-11-17 09:11:06.000,6,1.592,53.06
2025-11-17 09:11:06.500,1,3.708,30.9
2025-11-17 09:11:06.500,2,3.282,32.82
2025-11-17 09:11:06.500,3,5.091,56.57
2025-11-17 09:11:06.500,4,3.008,50.13
2025-11-17 09:11:06.500,5,2.453,61.32
2025-11-17 09:11:06.500,6,2.112,70.4
2025-11-17 09:11:07.500,1,4.357,36.31
2025-11-17 09:11:07.500,2,3.044,30.44
2025-11-17 09:11:07.500,3,3.891,43.23
2025-11-17 09:11:07.500,4,2.644,44.06
2025-11-17 09:11:07.500,5,2.039,50.97
2025-11-17 09:11:07.500,6,1.777,59.24
2025-11-17 09:11:09.000,1,4.072,33.93
2025-11-17 09:11:09.000,2,4.33,43.3
2025-11-17 09:11:09.000,3,4.451,49.46
2025-11-17 09:11:09.000,4,2.936,48.93
2025-11-17 09:11:09.000,5,2.329,58.23
2025-11-17 09:11:09.000,6,,
2025-11-17 09:11:10.500,1,5.462,45.52
2025-11-17 09:11:10.500,2,3.548,35.48
2025-11-17 09:11:10.500,3,4.912,54.58
2025-11-17 09:11:10.500,4,2.291,38.19
2025-11-17 09:11:10.500,5,2.078,51.96
2025-11-17 09:11:10.500,6,1.721,57.35
2025-11-17 09:11:11.000,1,4.468,37.23
2025-11-17 09:11:11.000,2,4.689,46.89
2025-11-17 09:11:11.000,3,3.15,35.0
2025-11-17 09:11:11.000,4,2.468,41.14
2025-11-17 09:11:11.000,5,1.751,43.78
2025-11-17 09:11:11.000,6,2.117,70.56
2025-11-17 09:11:12.000,1,4.486,37.38
2025-11-17 09:11:12.000,2,3.133,31.33
2025-11-17 09:11:12.000,3,3.731,41.46
2025-11-17 09:11:12.000,4,3.567,59.45
2025-11-17 09:11:12.000,5,2.111,52.78
2025-11-17 09:11:12.000,6,1.719,57.3
2025-11-17 09:11:13.500,1,3.45,28.75
2025-11-17 09:11:13.500,2,3.18,31.8
2025-11-17 09:11:13.500,3,4.902,54.47
2025-11-17 09:11:13.500,4,3.803,63.39
2025-11-17 09:11:13.500,5,1.885,47.12
2025-11-17 09:11:13.500,6,2.137,71.24
2025-11-17 09:11:14.000,1,3.732,31.1
2025-11-17 09:11:14.000,2,4.427,44.27
2025-11-17 09:11:14.000,3,5.065,56.28
2025-11-17 09:11:14.000,4,2.93,48.84
2025-11-17 09:11:14.000,5,2.095,52.38
2025-11-17 09:11:14.000,6,1.992,66.41
2025-11-17 09:11:15.000,1,3.134,26.12
2025-11-17 09:11:15.000,2,4.918,49.18
2025-11-17 09:11:15.000,3,,
2025-11-17 09:11:15.000,4,2.723,45.38
2025-11-17 09:11:15.000,5,2.007,50.17
2025-11-17 09:11:15.000,6,1.468,48.93
2025-11-17 09:11:16.000,1,3.685,30.71
2025-11-17 09:11:16.000,2,3.789,37.89
2025-11-17 09:11:16.000,3,3.286,36.51
2025-11-17 09:11:16.000,4,2.978,49.64
2025-11-17 09:11:16.000,5,2.351,58.78
2025-11-17 09:11:16.000,6,1.749,58.29
2025-11-17 09:11:16.500,1,4.836,40.3
2025-11-17 09:11:16.500,2,3.354,33.54
2025-11-17 09:11:16.500,3,4.773,53.03
2025-11-17 09:11:16.500,4,3.058,50.97
2025-11-17 09:11:16.500,5,2.694,67.36
2025-11-17 09:11:16.500,6,2.379,79.31
2025-11-17 09:11:17.500,1,3.749,31.24
2025-11-17 09:11:17.500,2,11.791,117.91
2025-11-17 09:11:17.500,3,3.26,36.22
2025-11-17 09:11:17.500,4,,
2025-11-17 09:11:17.500,5,1.964,49.09
2025-11-17 09:11:17.500,6,2.086,69.54
2025-11-17 09:11:18.500,1,5.112,42.6
2025-11-17 09:11:18.500,2,4.194,41.94
2025-11-17 09:11:18.500,3,2.947,32.74
2025-11-17 09:11:18.500,4,2.906,48.43
2025-11-17 09:11:18.500,5,2.296,57.41
2025-11-17 09:11:18.500,6,1.842,61.4
2025-11-17 09:11:19.500,1,2.43,20.25
2025-11-17 09:11:19.500,2,11.904,119.04
2025-11-17 09:11:19.500,3,3.635,40.39
2025-11-17 09:11:19.500,4,,
2025-11-17 09:11:19.500,5,2.424,60.59
2025-11-17 09:11:19.500,6,1.739,57.98
2025-11-17 09:11:20.000,1,5.653,47.11
2025-11-17 09:11:20.000,2,4.318,43.18
2025-11-17 09:11:20.000,3,3.66,40.67
2025-11-17 09:11:20.000,4,3.512,58.53
2025-11-17 09:11:20.000,5,,
2025-11-17 09:11:20.000,6,,
2025-11-17 09:11:22.000,1,5.346,44.55
2025-11-17 09:11:22.000,2,3.556,35.56
2025-11-17 09:11:22.000,3,4.165,46.28
2025-11-17 09:11:22.000,4,3.274,54.57
2025-11-17 09:11:22.000,5,2.451,61.28
2025-11-17 09:11:22.000,6,1.949,64.97
2025-11-17 09:11:24.000,1,3.881,32.34
2025-11-17 09:11:24.000,2,4.875,48.75
2025-11-17 09:11:24.000,3,3.96,44.0
2025-11-17 09:11:24.000,4,,
2025-11-17 09:11:24.000,5,2.023,50.57
2025-11-17 09:11:24.000,6,2.266,75.52
2025-11-17 09:11:25.000,1,3.487,29.06
2025-11-17 09:11:25.000,2,5.033,50.33
2025-11-17 09:11:25.000,3,3.233,35.92
2025-11-17 09:11:25.000,4,3.234,53.9
2025-11-17 09:11:25.000,5,2.295,57.38
2025-11-17 09:11:25.000,6,2.189,72.97
2025-11-17 09:11:26.000,1,3.571,29.76
2025-11-17 09:11:26.000,2,3.255,32.55
2025-11-17 09:11:26.000,3,3.966,44.07
2025-11-17 09:11:26.000,4,3.799,63.32
2025-11-17 09:11:26.000,5,1.917,47.93
2025-11-17 09:11:26.000,6,1.179,39.29
2025-11-17 09:11:26.500,1,4.258,35.48
2025-11-17 09:11:26.500,2,4.76,47.6
2025-11-17 09:11:26.500,3,3.32,36.89
2025-11-17 09:11:26.500,4,3.407,56.78
2025-11-17 09:11:26.500,5,1.868,46.71
2025-11-17 09:11:26.500,6,1.765,58.83
2025-11-17 09:11:27.000,1,4.922,41.02
2025-11-17 09:11:27.000,2,3.05,30.5
2025-11-17 09:11:27.000,3,4.18,46.45
2025-11-17 09:11:27.000,4,3.583,59.72
2025-11-17 09:11:27.000,5,2.352,58.79
2025-11-17 09:11:27.000,6,1.627,54.23
2025-11-17 09:11:28.000,1,5.658,47.15
2025-11-17 09:11:28.000,2,4.527,45.27
2025-11-17 09:11:28.000,3,2.711,30.12
2025-11-17 09:11:28.000,4,3.415,56.91
2025-11-17 09:11:28.000,5,2.017,50.43
2025-11-17 09:11:28.000,6,1.847,61.57
2025-11-17 09:11:29.500,1,5.167,43.06
2025-11-17 09:11:29.500,2,3.56,35.6
2025-11-17 09:11:29.500,3,2.866,31.84
2025-11-17 09:11:29.500,4,3.722,62.04
2025-11-17 09:11:29.500,5,2.573,64.32
2025-11-17 09:11:29.500,6,,
2025-11-17 09:11:30.500,1,5.02,41.83
2025-11-17 09:11:30.500,2,3.704,37.04
2025-11-17 09:11:30.500,3,4.12,45.78
2025-11-17 09:11:30.500,4,2.931,48.85
2025-11-17 09:11:30.500,5,2.095,52.37
2025-11-17 09:11:30.500,6,1.886,62.87
2025-11-17 09:11:32.500,1,3.04,25.33
2025-11-17 09:11:32.500,2,3.799,37.99
2025-11-17 09:11:32.500,3,4.277,47.52
2025-11-17 09:11:32.500,4,3.882,64.7
2025-11-17 09:11:32.500,5,1.826,45.66
2025-11-17 09:11:32.500,6,1.925,64.16
2025-11-17 09:11:33.000,1,4.805,40.04
2025-11-17 09:11:33.000,2,2.499,24.99
2025-11-17 09:11:33.000,3,4.345,48.28
2025-11-17 09:11:33.000,4,3.422,57.04
2025-11-17 09:11:33.000,5,2.388,59.71
2025-11-17 09:11:33.000,6,1.78,59.33
2025-11-17 09:11:33.500,1,4.52,37.67
2025-11-17 09:11:33.500,2,4.136,41.36
2025-11-17 09:11:33.500,3,2.833,31.48
2025-11-17 09:11:33.500,4,3.093,51.55
2025-11-17 09:11:33.500,5,2.082,52.06
2025-11-17 09:11:33.500,6,1.631,54.36
2025-11-17 09:11:35.500,1,6.586,54.88
2025-11-17 09:11:35.500,2,5.002,50.02
2025-11-17 09:11:35.500,3,3.222,35.8
2025-11-17 09:11:35.500,4,3.166,52.77
2025-11-17 09:11:35.500,5,2.666,66.66
2025-11-17 09:11:35.500,6,1.441,48.03
2025-11-17 09:11:36.500,1,4.274,35.62
2025-11-17 09:11:36.500,2,4.099,40.99
2025-11-17 09:11:36.500,3,3.132,34.8
2025-11-17 09:11:36.500,4,3.182,53.04
2025-11-17 09:11:36.500,5,,
2025-11-17 09:11:36.500,6,2.162,72.06
2025-11-17 09:11:38.500,1,3.961,33.01
2025-11-17 09:11:38.500,2,6.001,60.01
2025-11-17 09:11:38.500,3,2.569,28.54
2025-11-17 09:11:38.500,4,3.171,52.85
2025-11-17 09:11:38.500,5,1.748,43.7
2025-11-17 09:11:38.500,6,1.822,60.72
2025-11-17 09:11:39.000,1,3.698,30.82
2025-11-17 09:11:39.000,2,4.406,44.06
2025-11-17 09:11:39.000,3,,
2025-11-17 09:11:39.000,4,2.603,43.39
2025-11-17 09:11:39.000,5,1.957,48.92
2025-11-17 09:11:39.000,6,2.264,75.46
2025-11-17 09:11:40.000,1,4.626,38.55
2025-11-17 09:11:40.000,2,2.638,26.38
2025-11-17 09:11:40.000,3,4.447,49.41
2025-11-17 09:11:40.000,4,2.906,48.44
2025-11-17 09:11:40.000,5,2.202,55.04
2025-11-17 09:11:40.000,6,1.997,66.56
2025-11-17 09:11:41.500,1,5.336,44.47
